nouns,link
어룡 초등 학교 주변 교차로 보행 신호 음성 안내 보조 장치 설치 교통사고 위험 보호 음성 안내기 설치 신호 주의 발생 어린이 안전사고 예방 효과,http://www.enewstoday.co.kr/news/articleView.html?idxno=2164813
어룡 초등 학교 주변 교차로 보행 신호 음성 안내 보조 장치 설치 교통사고 위험 보호 음성 안내기 설치 신호 주의 발생 어린이 안전사고 예방 효과,http://www.ilyoseoul.co.kr/news/articleView.html?idxno=491846
어룡 초등 학교 주변 교차로 보행 신호 음성 안내 보조 장치 설치 교통사고 위험 보호 음성 안내기 설치 신호 주의 발생 어린이 안전사고 예방 효과,http://www.queen.co.kr/news/articleView.html?idxno=417264
평택 해경 지역 초등 학교 학교 학년 학생 대상 해양경찰 직업 해양 안전 사고 예방 진로 체험 프로그램 운영 인증 기관 선정 해양경찰 브랜드,https://www.nspna.com/news/?mode=view&newsid=713368
늘봄 학교 프로그램 이해 효과 운영 효과 분석 교육 발생 안전 사고 늘봄 학교 맞춤 프로그램 운영 기관 공모 사업 주관 기관 선정 사업 초등 학교,http://www.veritas-a.com/news/articleView.html?idxno=516229
용현 초등 학교 어룡 초등 학교 주변 교차로 보행 신호 음성 안내 보조 장치 설치 교통사고 위험 보호 음성 안내기 설치 신호 주의 발생 어린이 안전,http://www.weeklytoday.com/news/articleView.html?idxno=645321
어룡 초등 학교 주변 교차로 보행 신호 음성 안내 보조 장치 설치 교통사고 위험 보호 음성 안내기 설치 신호 주의 발생 어린이 안전사고 예방 효과,http://www.tournews21.com/news/articleView.html?idxno=76438
전날 오후 광주 광산구 장덕 초등 학교 사거리 면허 전동 보드 사고 사고 헬멧 안전 장비 착용 경상 병원 치료 택시 범퍼,https://n.news.naver.com/mnews/article/421/0007733197?sid=102
용현 초등 학교 어룡 초등 학교 주변 교차로 보행 신호 음성 안내 보조 장치 설치 교통사고 위험 보호 음성 안내기 설치 신호 주의 발생 어린이 안전,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202408161005276000145
늘봄 학교 프로그램 이해 효과 운영 효과 분석 교육 발생 안전 사고 늘봄 학교 맞춤 프로그램 운영 기관 공모 사업 주관 기관 선정 사업 초등 학교 학년,https://www.dailysmart.co.kr/news/articleView.html?idxno=91387
이날 교육 횡성군 영주시 오인 총격 사망 사고 발생 안전사고 예방 청소년 방과 아카데미 초등 학교 학년 청소년 대상 교과 학습 체험 활동 하원 차량 운행 식사 제공,https://www.joongdo.co.kr/web/view.php?key=20240816010004109
안전사고 발생 근로 장학생 책임 지원 의문 제기 교육 일선 교사 이야기 내지 늘봄 학교 내년 초등,https://www.yeongnam.com/web/view.php?key=20240815010001911
올해 학기 늘봄 학교 전국 초등 학교 학년 대상 실시 울산 전체 대상자 부재 안전사고 학교 폭력 민원 발생 책임 소재 문제 지적,https://www.ulsanpress.net/news/articleView.html?idxno=533840
지하 주차장 통제 무단 주차 안전사고 우려 학교 운동장 개방 상민 장관 청람 초등 학교 인근 학교 운동장 개방 차량 수용 아파트 지하 주차장 수용,https://n.news.naver.com/mnews/article/666/0000049598?sid=102
학기 전국 초등 학교 학년 대상 늘봄 학교 확대 실시 학기 시범 운영 전면 학교 부과 과다 업무 경감 늘봄 프로그램 운영 과정 발생 안전사고,http://www.knnews.co.kr/news/articleView.php?idxno=1439600
개회식 창수 울산시 교육감 김두겸 울산 시장 한국 초등 교장 협의회 임원 시도 참석 결의문 낭독 회원 목소리 교권 침해 학교 안전사고 늘봄 학교 등의,http://www.ujeil.com/news/articleView.html?idxno=352772
평택 해경 지역 초등 학교 학교 학년 학생 대상 해양경찰 직업 해양 안전 사고 예방 진로 체험 프로그램 운영 인증 기관 선정 해양경찰 브랜드,http://www.m-i.kr/news/articleView.html?idxno=1150306
안전 보행 환경 조성 보행자 안전사고 예방 터널 일원 학생 안전 보행 환경 조성 초등 학교 학로 바닥형 보행 신호등 사업 적극 추진,https://www.newsgn.com/news/articleView.html?idxno=433514
설문 조사 실시 초등 교사 노조 늘봄 실무 직원 역량 미흡 업무 관련 가이드라인 부재 안전사고 학교 폭력 민원 발생 책임 소재 문제 지적,https://www.etoday.co.kr/news/view/2390971
해경 지역 초등 학교 학교 학년 학생 대상 해양경찰 직업 해양 안전 사고 예방 진로 체험 프로그램 운영 호응 해양경찰 브랜드 영상,https://www.newspim.com/news/view/20240815000073
초등 학교 학로 바닥형 보행 신호등 사업 적극 추진 행량 토월 대암 설치 완료 향후 추가 예산 확보 사업 계획 성산구 야간 보행자 안전사고,http://www.shinailbo.co.kr/news/articleView.html?idxno=1917879
초등 학교 행사 집중 안전망 구축 어린이 안전사고 발생 기간 학교 교통안전 캠페인 치안 사각지대 순찰 지원 활동 시민 안전 강화 예정 한편,https://n.news.naver.com/mnews/article/382/0001144617?sid=102
김진수 제부 교육감 공사 관계자 교육청 직원 지속 폭염 안전사고 방지 주문 교육청 개교 예정 유치원 초등 학교 중학교 개교 대상 신설 학교 사전,http://www.shinailbo.co.kr/news/articleView.html?idxno=1917815
늘봄 학교 운영 비판 전국 교직원 노동조합 전교조 대구 근로 장학생 활용 학생 안전 관리 지원 학생 안전사고 발생 근로 장학생,https://n.news.naver.com/mnews/article/003/0012730263?sid=102
광주시 안전사고 처리 광산구 초등 학교 근처 비상벨 생명 위협 관제 요원 신속 대응 구급대,https://www.newspim.com/news/view/20240815000095
센터 수상 안전사고 예방 교육 전담 존수 영장 교실 한편 원주 교육 지원 학성 초등 학교 부지 이전 확정 상반기 이전 목표 지하 지상,https://www.kukinews.com/article/view/kuk202408140126
안전사고 방지 주문 모습 사진 경기도 교육청 제공 경기 교육청 개교 예정 유치원 초등 학교 중학교 대상 신설 학교 사전 점검 시행 교육청,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160278296679886
